10002189	household organisers/tidy	Includes any products that can be described/observed as, either, a separate wardrobe fitting specifically designed to organise and store items of clothing and personal accessories, or, a tabletop storage container in which to place and keep small personal items such as keys and a mobile phone, or, a freestanding holder which can be used to organise and tidy items such as magazines and newspapers. Includes products such as a Magazine Holder and a Tie Rack. Excludes products such as freestanding Rails and Holders and Stationery Organisers used within the office environment. (GPC brick)
10005810	household/office bar counter	Includes any products that can be described/observed as a counter fitment that is specifically designed for entertaining and serving drinks in the home or office. They may have shelves and fittings for glasses and bottles, a cutting surface for lemons and limes and a rail at the bottom to rest one's feet. Bar Counters may also be coordinated with other elements of furniture such as bar stools and wine tables. Excludes products such as shelving units and display cabinets. (GPC brick)
10002187	household/office boxes/basket	Includes any products that can be described/observed as a household or office box or basket that may or may not have a lid and is designed to be used for storage and/or display of personal items such as textile furnishing, ornamental furnishing, clothing, books or documents. Includes products such as a co-ordinated Multi Box Storage Set and Open Boxes used for storing and displaying books and ornaments. Excludes products such as Food Storage Containers and Camping Storage products. (GPC brick)
10005199	household/office cupboards/display cabinet	Includes any products that can be described/observed as an item of household or office furniture that is used to store general household items and/or display ornaments such as silverware, ceramics and crystal ware. These products may be designed with glass panels or doors to enable a view of the items stored or displayed. Excludes products such as wardrobes, lockers and shelving units. (GPC brick)
10002190	household/office partitions/screen	Includes any products that can be described/observed as a freestanding or desktop vertical structure that divides, separates and/or decorates a room in the home or office. Includes products such as mirrored, fabric, wicker or wooden Screens. Excludes products such as Curtains. (GPC brick)
10002184	household/office shelving unit	Includes any products that can be described/observed as a flat, horizontal tablet or ledge that may be fixed to a wall or be a freestanding frame. These products are designed to hold household and office items, including ornaments. Includes products such as a Shelving Bookcase, Shelving Dresser, and Shoe Rack. Specifically excludes Wardrobes and Cupboards, which are equipped with shelves. Excludes products such as Chests of Drawers, Filing Cabinets and Camping Storage Furniture. (GPC brick)
10005098	household/office storage/display furniture - replacement parts/component	Includes any products that can be described/observed as a replacement part or individual component for household or office cupboards, cabinets and shelving units. Includes products such as a cupboard door, drawer or shelf. Excludes products such as complete cupboards, cabinets and shelves, which include those supplied as a flatpack or kit. Also excludes Door Furniture classified in Building Materials/Hardware. (GPC brick)
10003790	household/office storage/display furniture	Includes any products that can be described/observed as a household or office product designed as storage or display furniture to be used in the home or office, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Household/Office Storage and Display Furniture as well as Camping Storage Furniture. Other (GPC brick)
10002191	household/office storage/display furniture/screen	Includes any products that can be described/observed as two or more Household/Office Storage and Display Furniture or Screens sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Household/Office Storage and Display Furniture and Screens class. Includes products such as a Wardrobe and Drawers sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Office Chairs and Filing Cabinets variety packs. Variety Packs (GPC brick)
10002118	household/office wardrobes/locker	Includes any products that can be described/observed as an item of household or office furniture that is used to store and/or secure clothing, footwear, personal accessories, sports goods and if situated in the garage may store tools and Do It Yourself (DIY) supplies. The wardrobe/locker may also be equipped with hanging rails and also have a door or doors as well as hooks, shelves and drawers. Specifically excludes cupboards and display cabinets. Excludes products such as chests of drawers, freestanding wardrobe tidies, freestanding hanging rails, camping wardrobes and specifically designed tool cabinets. (GPC brick)
10002188	storage rails/holder	Includes any products that can be described/observed as a rail or holder specifically designed for hanging pieces of clothing on or holding personal accessories. Products may be equipped with castors for ease of movement, or can be fixed to a wall or door. Includes products such as a Coat Stand and an Umbrella Holder. Excludes Wardrobes and Wardrobe Fittings. (GPC brick)
10002186	universal entertainment unit	Includes any products that can be described/observed as a framework or stand, in or on which to hold, hang or display entertainment equipment. The product is designed to universally accommodate a variety of equipment and is not specific to any one particular brand. Includes products such as Television, Video and Audio Racks as well as Multi-purpose Entertainment Storage Units. Excludes products such as Stands and Brackets that are specifically designed to support only one particular brand of audio-visual equipment. (GPC brick)
10005743	universal turntable	Includes any products that can be described/observed as a revolving platform upon which can be placed a variety of furniture or appliances such as televisions, monitors, speakers, hifi units or kitchen appliances. The turning of the platform facilitates easy access and positioning of products. Excludes products such as furniture castors or slides. (GPC brick)
10006731	worktops/countertop	Includes any products that can be described/observed as a horizontal worksurface in kitchens (or other food preparation areas), bathrooms (vanity), workshops or garages frequently installed upon and supported by cupboards or cabinets. The surface is positioned at an ergonomic height for the user and the particular task for which it is designed. A countertop may be constructed of various materials with different attributes of functionality, durability, and aesthetics. (GPC brick)
75010200	household/office seating	 (GPC class)
10002197	bean bags/pouffes/ottoman	Includes any products that can be described/observed as a cushioned seat, typically without legs. The cushion can be filled with polystyrene beads to create a squashy texture that moulds to the form of the seated person. Alternatively the cushion is filled with a textile stuffing. Excludes products such as Sofas, Chairs, Inflatable Seating and Camping Seating. (GPC brick)
10005097	household/office chairs - replacement parts/component	Includes any products that can be described/observed as a replacement part or individual component for a household or office chair. Includes products such as a chair back, chair seat, chair leg or chair arm. Excludes products such as complete chairs, which includes chairs supplied as a flatpack or kit. (GPC brick)
10002193	household/office chairs/stool (non powered)	Includes any products that can be described/observed as a non-powered piece of furniture for the home or office, consisting of a seat with or without legs that may also have a back and arms and is designed to accommodate one person. These products can be adjustable and are operated manually. Specifically excludes powered Chairs and Stools. Excludes products such as Footstools, Sofas and Camping Seating. (GPC brick)
10002192	household/office chairs/stool (powered)	Includes any products that can be described/observed as a powered piece of furniture, used in the home or office, consisting of a seat with legs that may also have a back and arms and is designed to accommodate one person. These products are adjustable and are operated with electrical energy. Specifically excludes non-powered Chairs and Stools. Excludes products such as Footrests, Sofas and Camping Seating. (GPC brick)
10002199	household/office foot rest	Includes any products that can be described/observed as a household or office piece of furniture, upon which a seated person can rest their feet. Excludes products such as Beanbags, Pouffes, Household/Office Stools and Camping Stools. (GPC brick)
10002201	household/office seating	Includes any products that can be described/observed as a household or office furniture item designed as seating, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Household/Office Seating as well as Camping Seating. Other (GPC brick)
10002200	household/office seating	Includes any products than can be described/observed as two or more distinct household or office seating products sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Household/Office Seating class. Includes products such as a Chair and Sofa sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Chair and Table variety packs. Variety Packs (GPC brick)
10002196	household/office sofa bed	Includes any products that can be described/observed as observed as a long seat, usually with a cushioned bottom, back and sides, designed to accommodate more than one person and to unfold to form a bed and/or mattress. Includes products such as a Futon. Excludes products such as Sofas, Chairs, Footstools and Camping Seating. (GPC brick)
10002195	household/office sofa (non powered)	Includes any products that can be described/observed as household or office seating, usually with a cushioned bottom, back, and sides, designed to accommodate more than one person. These products can be adjustable and are operated manually. Includes products such as a two or three-seater Sofa. Specifically excludes powered Sofas and Sofa Beds. Excludes products such as Chairs, Footstools and Camping Seating. (GPC brick)
10002194	household/office sofa (powered)	Includes any products that can be described/observed household or office seating, usually with a cushioned bottom, back, and sides, designed to accommodate more than one person. These products are adjustable and are operated with electrical energy. Includes products such as a two or three seater Sofa. Specifically excludes non-powered Sofas and Sofa Beds. Excludes products such as Chairs, Footstools and Camping Seating. (GPC brick)
10002198	inflatable seating	Includes any products that can be described/observed as an air-filled cushion used as a seat in the home or office. Such seating may be designed to accommodate one or more people and can be deflated and folded away for easy storage and transport. Excludes products such as Inflatable Mattresses, Beanbags and Camping Seating. (GPC brick)
75010300	household/office tables/desk	 (GPC class)
10002203	household/office desks/workstation	Includes any products that can be described/observed as a piece of furniture for home or office that typically has a flat or sloping top for writing and often drawers or compartments. Typically these products are mounted to a wall or are designed to fit into a corner of an office. Includes products such as a PC Workstation. Excludes products such as Dining Tables, Coffee Tables, Side Tables and Camping Tables. (GPC brick)
10002202	household/office table	Includes any products that can be described/observed as a freestanding piece of household or office furniture having a smooth flat top that is usually supported by one or more vertical legs. Includes products such as a Dining Table, Coffee Table or Side Table. Excludes products such as Desks, Computer Workstations and Camping Tables. (GPC brick)
10005095	household/office tables/desks - replacement parts/component	Includes any products that can be described/observed as a replacement part or individual component of a household or office table or desk. Includes products such as a table top, table leg and a table base. Excludes products such as complete tables or desks, which includes tables or desks supplied as a flatpack or kit. (GPC brick)
10002205	household/office tables/desk	Includes any products that can be described/observed as a household or office furniture item designed as a table or desk for the home or office, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Household/Office Tables and Desks as well as Camping Tables. Other (GPC brick)
10002206	household/office tables/desk	Includes any products that can be described/observed as two or more Household/Office Tables and Desks sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Household/Office Tables and Desks class. Includes products such as an Office Table and PC Workstation sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Table and Chair variety packs. Variety Packs (GPC brick)
75010400	household beds/mattress	 (GPC class)
10002209	household adjustable bed (non powered)	Includes any products that can be described/observed as a piece of household furniture for reclining and sleeping upon, consisting of an adjustable bed frame or bed base, which is most often sold in conjunction with a mattress. These products can be adjusted to recline at different angles and are operated manually. Specifically excludes powered Adjustable Beds. Excludes products such as Mattresses, non-adjustable Bed Frames, Sofa Beds and Camping Beds. (GPC brick)
10002208	household adjustable bed (powered)	Includes any products that can be described/observed as a piece of household furniture for reclining and sleeping upon, consisting of an adjustable bed frame or bed base, which is most often sold in conjunction with a mattress. These products can be adjusted to recline at different angles and are operated with electrical energy. Specifically excludes non-powered Adjustable Beds. Excludes products such as Mattresses, non-adjustable Bed Frames, Sofa Beds and Camping Beds. (GPC brick)
10002207	household bed frames/bedstead	Includes any products that can be described/observed as a piece of household furniture for reclining and sleeping, typically consisting of a flat, rectangular frame and sometimes sold in conjunction with a mattress. Some bed frames targeted at children will incorporate features such as ladders and climbing frames that encourage play activity within the bedroom. Includes products such as bunk beds and extendable bedframes, as well as children's multifunctional activity beds sold as a unit. Excludes products such as mattresses, sofa beds and camping beds. (GPC brick)
10005096	household beds - replacement parts/component	Includes any products that can be described/observed as a replacement part or individual component of a household bed. Includes products such as a bed base, bed head, bed leg or bed post. Excludes products such as complete beds, which includes beds supplied as a flatpack or kit. (GPC brick)
10002212	household beds/mattress	Includes any products that can be described/observed as a household furniture item designed as a bed or a mattress, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Beds and Mattresses, Sofa Beds, Camping Beds and Sleeping Bags. Other (GPC brick)
10002213	household beds/mattress	Includes any products than can be described/observed as two or more distinct household beds and/or mattresses products sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Household Beds and Mattresses class. Includes products such as a Bed Frame and Mattress sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Mattress and Bedding variety packs. Variety Packs (GPC brick)
10002211	household inflatable beds/water bed	Includes any products that can be described/observed as a household mattress for sleeping upon, which is filled with air, gas or water. The mattress may incorporate a supportive bed frame. Specifically excludes Inflatable Seats. Excludes products such as Mattresses, Bed Frames, Beanbags, Sofa Beds and Camping Beds. (GPC brick)
10002210	household mattress	Includes any products that can be described/observed as a usually rectangular pad of heavy cloth, filled with soft material or an arrangement of coiled springs and used to sleep upon in the home. These products may either be used on their own or placed upon a bed frame. Specifically excludes Sleeping Bags. Excludes products such as Inflatable Mattresses, Waterbeds, Bed Frames, Beanbags, Sofa Beds and Camping Sleeping Mats. (GPC brick)
75010500	household/office furniture	 Variety Packs (GPC class)
10003814	household/office furniture	Includes any products than can be described/observed as two or more distinct Household/Office Furniture products sold together, which exist within the schema but belong to different classes, that is, two or more products contained within the same pack, which cross classes within the Household/Office Furniture family. Includes products such as a Table and Chair sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Chair and Footrest variety packs. Variety Packs (GPC brick)
75010600	household/office furniture accessory	 (GPC class)
10005437	furniture castors/pads/slide	Includes any products that can be described/observed as a small, swivelled wheel, felt pad or silicone cap that is attached or fitted to the base or feet of furniture, enabling the furniture to be moved easily and also prevent scratching or damage to flooring. Includes products that are self-adhesive and long strip pull slides. Excludes products such as caps classified in fixings and fasteners in building hardware. (GPC brick)
10007721	furniture leg	Includes any products that may be described/observed as a leg meant to be attached to a piece of furniture (i.e. seatings, tables, beds). Specifically excludes furniture castors, pads and slides. (GPC brick)
10005254	shelf grip liner/contact paper	Includes any products that may be described/observed as sticky and durable paper or plastic used to line the shelf. These products can be self-adhesive and are used to keep things in place on a chosen surface, usually that of a shelf. Includes products such as Self-Adhesive Vinyl Shelf Grip Liner. Excludes Food Wraps as well as Wallpaper, Sandpaper and Artists Paper. (GPC brick)
75010700	display stand	 (GPC class)
10006330	display stand	Includes any products that may be described/observed as a empty device utilized to present products for sale. These devices are not permanent fixtures of a storefront, but are designed to aid in the selling practice. Excludes those displays otherwise detailed in other bricks. (GPC brick)
75030000	ornamental furnishing	 (GPC family)
75030100	ornament	 (GPC class)
10007011	artificial christmas tree	Includes any products that may be described/observed as an artificial tree displayed during the Christmas season. Specifically excludes Christmas Trees - Cut,  shrubs/trees and all living trees. (GPC brick)
10002232	artificial flowers/plants/tree	Includes any products that can be described/observed as an artificial tree or plant designed to decorate or adorn the house or office. Typically these products are made of fabric and plastic, or synthetic materials. Excludes products such as natural, growing indoor Trees, Plants and Flowers, Artificial Christmas Trees (powered and non powered) as well as Artificial Turf. (GPC brick)
10002249	candle holders/accessory	Includes any products that can be described/observed as a holder with a cup or spike for supporting a candle. Includes products such as floor and table candle holders, as well as candle snuggers, which help to keep the candle secure in the candle holder. Excludes products such as electric and oil lamps, outdoor camping lanterns and cake candle holders. (GPC brick)
10000555	candle	Includes any products described/observed as a solid mass of tallow, stearin, wax or other fatty substance that has a wick running through the centre. When the wick is lit, a flame results from the melted grease. Although some candles are purely functional as a light source, the large majority are used as a means to decorate and add ambience to the home. Includes products that may be scented and products that are formed into decorative, coloured shapes. Excludes products such as matches, gas lighters and cake candles and candle fresheners. (GPC brick)
10002234	decorative magnets/stickers/window cling	Includes any products that can be described/observed as an adhesive, static cling or magnetised label, picture or patch designed for decoration on walls, mirrors, windows and home appliances. Excludes products such as Paintings, Posters and Prints. (GPC brick)
10005692	ornament accessory	Includes any products that can be described/observed as an accessory that enhances or aids the function of an item of ornamental furnishing. Includes products such as a vase hugger, an ornamental tree skirt and an ornamental plate holder or stand. Excludes products such as Candle Holders/Accessories and Curtain Accessories. (GPC brick)
10002231	ornament	Includes any products that can be described/observed as an article designed and created to decorate or adorn the home or office. Includes products such as Sculptures, Ornamental Plates, Paperweights, Porcelain or Glass Figures. Excludes products such as Artificial Flowers, Vases and Seasonal Decorations. (GPC brick)
10002238	ornament	Includes any products that can be described/observed as two or more ornaments sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Ornaments class. Includes products such as Candle Holders and Seasonal Decorations sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Candle and Candle Holder variety packs. Variety Packs (GPC brick)
10002236	seasonal decoration (non powered)	Includes any products that can be described/observed as ornamentation that is designed to decorate the home or office as a celebration of a specific date. These products are not operated with electrical energy. Includes products designed for various seasonal events such as Easter, Christmas or Chinese New Year. Excludes products such as candles, powered seasonal decorations, general cut flower arrangements and occasion supplies classified with stationery. (GPC brick)
10002237	seasonal decoration (powered)	Includes any products that can be described/observed as ornamentation designed to decorate the home or office to celebrate a specific date. These products are operated with electrical energy and can be equipped with lights. Includes products designed for occasions such as Easter, Christmas or Chinese New Year. Excludes products such as non-powered Seasonal Decorations and Rope/String Lights found in electrical supplies. (GPC brick)
10002235	sun/dream catchers/windchime	Includes any products that can be described/observed as an arrangement of small, suspended pieces of glass, metal, wood or ceramic, hung loosely together. Typically, the suspended pieces will reflect the light and emit a musical chime when knocked together by the wind. Excludes products such as Woodwind Musical Instruments. (GPC brick)
10002233	vas	Includes any products that can be described/observed as an open container made of clay, wood, glass or porcelain, used as an ornament and/or for holding and displaying cut flowers. Excludes products such as Pots and Containers for growing plants classified in Lawn and Garden. (GPC brick)
75030200	pictures/mirrors/frame	 (GPC class)
10002245	mirror	Includes any products that can be described/observed as any glass or polished substance that forms images by the reflection of rays of light. Includes products such as Wall and Freestanding Mirrors. Excludes products such as Personal Cosmetics Mirrors and Automotive Mirrors, as well as mirrors that are incorporated in the design of furniture such as a Dressing Table that has a mirror that is not freestanding. (GPC brick)
10002240	painting	Includes any products that can be described/observed as a surface coated with paint for an artistic effect. Includes product such as original Paintings in oil, acrylic and other artistic materials. Excludes products such as Photographs, Prints and Posters. (GPC brick)
10002243	photograph	Includes any products that can be described/observed as an image, especially a positive print, recorded by a camera and reproduced on a photosensitive surface for an artistic effect and used for home and office decoration. Excludes products such as Prints, original Paintings and Posters. (GPC brick)
10002246	picture frame	Includes any products that can be described/observed as a framework in which a picture, poster or photograph is mounted. Excludes products such as Frames not specifically designed for Visual Art. (GPC brick)
10002248	picture/mirrors/frame	Includes any products that can be described/observed as a picture, mirror or a frame, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Pictures, Mirrors and Frames. Other (GPC brick)
10002247	pictures/mirrors/frame	Includes any products that can be described/observed as two or more pictures, mirrors or frames sold together, which exist within the schema belonging to different bricks but to the same class, that is, two or more products contained within the same pack which cross bricks within the Pictures, Mirrors and Frames class. Includes products such as a Painting ad Frame sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Mirrors and Ornaments variety packs. Variety Packs (GPC brick)
10002241	posters/print	Includes any products that can be described/observed as a decorative image produced by means of a printing press or other printing process. Typically a print is made of an original painting or photograph, covering a wide range of subjects, including decorative promotional posters advertising musical concerts and movies. Includes products that are produced using various printing methods such as C-Prints, Giclee, Lithographs and Monotypes. Excludes products such as original Paintings and original Photographs. (GPC brick)
75030400	clock	 (GPC class)
10007006	alarm clock	Includes any products that can be described/observed as an instrument for measuring or indicating time, a mechanical or electronic device having a numbered dial and moving hands or a digital display, with an alarm function to alert an individual or group of individuals at a specified time. Specifically excludes clocks and clock radios. (GPC brick)
10002252	clock	Includes any products that can be described/observed as an instrument for measuring or indicating time, especially a mechanical or electronic device having a numbered dial and moving hands or a digital display. Includes products such as a Wall Clock and Grandfather Clock. Excludes products such as Watches and Barometers as well as alarm clocks and clock radios. (GPC brick)
10004101	clocks - replacement part	Includes any products that can be described/observed as a replacement part for a clock. Includes products such as Clock Movements and Clock Dials. Excludes replacement of a complete Clock and Watch replacement parts. (GPC brick)
75030600	ornamental furnishing	 Variety Packs (GPC class)
10003816	ornamental furnishing	Includes any products than can be described/observed as two or more distinct ornamental furnishing products sold together, which exist within the schema but belong to different classes, that is, two or more products contained within the same pack which cross classes within the Ornamental Furnishings family. Includes products such as a Mantelpiece Clock and Mirror sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Vases and Artificial Flowers variety packs. Variety Packs (GPC brick)
75030700	decorative banners/flag	 (GPC class)
10005816	decorative banners/flag	Includes any products that can be described/observed as an oblong, square or triangular piece of fabric, attachable by one end to a pole or rope and decorated to represent a special occasion, a country's emblem or a sports team. Excludes products such as posters and pictures as well as sportsfield marking flags and golf hole flags. (GPC brick)
75030800	decorative banners/flags - accessory	 (GPC class)
10006893	decorative banners/flags - accessory	Includes any products that can be described/observed as accessories for decorative banners/flags. Excludes items such as complete banners/flags. (GPC brick)
73000000	kitchenware and tableware	 (GPC segment)
73040000	kitchenware	 (GPC family)
73040100	kitchen storage	 (GPC class)
10000692	disposable food bag	Includes any products that can be described/observed as a material specifically designed to be used for one, or a small number of occasions, to bag food. These products are designed to store food products. Includes products such as freezer bags. Specifically excludes materials that are designed to be used during cooking and disposable food wrapping products such as cling film and aluminium foil. Excludes products such as refuse bags, disposable food containers, disposable food wrap and paper kitchen towels. (GPC brick)
10000693	disposable food wrap	Includes any products that can be described/observed as a material specifically designed to be used for one, or a small number of occasions, to wrap food. These products are designed to store food products and may or may not be used in cooking. Includes products such as cling film and aluminium foil. Specifically excludes disposable food bags used to store food products. Excludes products such as disposable cookware, disposable cups, plates and cutlery, as well as disposable paper towels. (GPC brick)
10002122	food/beverage storage container	Includes any products that can be described/observed as a kitchen container such as a carton, bottle, bin or jar in which food or beverages can be stored. Typically these products are designed with lids or some means of closure. Includes products that may or may not be disposable. Excludes products such as containers not specifically designed to store food or beverages, such as Portable Food Boxes/Bags/Containers and Camping Storage products. (GPC brick)
10005209	kitchen storage - replacement parts/accessory	Includes any products that may be described/observed as a replacement part or accessory to kitchen storage items. Includes products such as storage bag clips and replacement caps and lids for food storage bottles and jars. Excludes products such as complete storage containers, household string and ties. (GPC brick)
10002124	kitchen storage	Includes any products that can be described/observed as a kitchen storage item, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Kitchen Storage products, as well as Camping Storage products. Other (GPC brick)
10002121	kitchen storage racks/stands/holders/dispenser	Includes any products that can be described/observed as a rack, stand, holder or dispenser that is designed to hold, hang, or display household kitchen items. Includes products such as spice racks, egg holders, wine racks, pot racks, cutlery racks and mug holders. Excludes products such as racks not specifically designed to hold kitchen items. (GPC brick)
10002123	kitchen storage	Includes any products that can be described/observed as two or more kitchen storage items sold together, which exist within the schema belonging to different bricks but to the same class, that is, two or more products contained within the same pack which cross bricks within the Kitchen Storage class. Includes products such as a spice rack and bread bin sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as knife block and kitchen knives variety packs. Variety Packs (GPC brick)
10000541	string/ty	Includes any products that can be described/observed as a cord usually made out of fibre or a short length of flexible wire or plastic, which is specifically designed for tying and fastening. Includes products made from both natural and synthetic origins, and in a variety of shapes such as ball, cylinder or strip. Excludes products such as elastic bands, shoelaces and ribbon. (GPC brick)
73040200	water/beverage equipment	 (GPC class)
10002130	bottle stoppers/pourer	Includes any products that can be described/observed as a device designed either to be inserted to close an opening or to make liquid or granular solid stream or flow from a container. Includes products such as carbonated drinks bottle stoppers, wine bottle stoppers or carton pourers and they may be made of glass, plastic or wood. Excludes products such as lids and covers. (GPC brick)
10005470	bottle/can insulator	Includes any products that can be described/observed as a cylindrical cover for a beverage bottle or can that is usually made from foam and cloth. The purpose of the product is to maintain the temperature of the beverage, most usually to keep it cold. Excludes products such as insulated camping water canteens and vacuum flasks. (GPC brick)
10005435	cappuccino creamer (non powered)	Includes any products that can be described/observed as a jug type container with a fitted plunger. Milk is poured into the jug and the plunger is pumped up and down to produce frothy, creamy milk that can be added to coffee, milk shakes or hot chocolate. Excludes products such as milk-frothing whisks and rotary egg beaters. (GPC brick)
10002133	grinders/juicers/ice crusher (non powered)	Includes any products that can be described/observed as a non-powered device for grinding roasted coffee beans or nuts, extracting juice from fruits and vegetables, or crushing ice to be used in beverages such as iced coffee and cocktails. Specifically excludes powered grinders and juicers. Excludes products such as kitchen slicers, graters, cutters and mashers. (GPC brick)
10005208	household water testing kit	Includes any products that can be described/observed as a kit or combination of products used to test for water contamination in the home. Includes products that test for e.coli bacteria, lead, pesticides, chlorine and pH level. Excludes products such as water filters and camping water purification treatments. (GPC brick)
10002129	kettle (non powered)	Includes any products that can be described/observed as a non-powered kettle, usually with a spout, handle and lid, specifically designed for boiling water on top of a stove. Specifically excludes powered kettles. Excludes products such as hob pots, pans, woks and cocottes. (GPC brick)
10002127	water filters/water filter cartridge	Includes any products that can be described/observed as household kitchen equipment that helps to extract impurities from water. Includes products such as water filters and water filter cartridges. Excludes products such as household water testing kits, camping water filters and camping water filter cartridges. (GPC brick)
10002135	water/beverage equipment	Includes any products that can be described/observed as water or beverage equipment, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Water/Beverage Equipment as well as Camping Drinking Equipment. Other (GPC brick)
10002134	water/beverage equipment	Includes any products that can be described/observed as two or more water or beverage equipment products sold together, which exist within the schema belonging to different bricks but to the same class, that is, two or more products contained within the same pack which cross bricks within the Water/Beverage Equipment class. Includes products such as a teapot and non-powered kettle sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as teapot and tray variety packs. Variety Packs (GPC brick)
73040300	food measuring equipment	 (GPC class)
10002136	cooking timer (non powered)	Includes any products that can be described/observed as a non-powered device, used for measuring and signaling the end of a selected time to cook a particular food or meal. Includes products such as egg timers. Excludes products such as powered kitchen timers, clocks and watches. (GPC brick)
10002142	food measuring equipment	Includes any products that can be described/observed as food measuring equipment, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Food Measuring Equipment as well as products such as personal scales classified in Healthcare. Other (GPC brick)
10002141	food measuring equipment	Includes any products than can be described/observed as two or more distinct kitchen measuring tools sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Food Measuring Equipment class. Includes products such as a cooking timer and thermometer sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as a kitchen scale and kitchen utensils variety pack. Variety Packs (GPC brick)
10002140	food thermometer	Includes any products that can be described/observed as an instrument for measuring temperature of food while cooking. Includes products such as digital thermometers, manually operated dial food thermometers, disposable temperature indicators designed for particular foods and pop-ups that are inserted into the food and pop-up when the desired temperature is reached. Excludes products such as thermometers not specifically designed for measuring food temperature. (GPC brick)
10002139	food volume measuring equipment	Includes any products that can be described/observed as kitchen utensils that are specifically designed to measure the volume of food products, typically indicated by spoons, cups and capacity measures such as pints or millilitres. Includes products such as measuring spoons, measuring jugs and measuring bowls. Excludes products such as serving spoons, serving cups and serving jugs classified in Household Tableware. (GPC brick)
10002143	kitchen scale (non powered)	Includes any products that can be described/observed as a non-powered instrument or machine for weighing food. Specifically excludes powered kitchen scales. Excludes products such as scales not specifically designed for weighing food. (GPC brick)
73040400	cookware/bakeware	 (GPC class)
10002150	bakeware/ovenware/grillware (non disposable)	Includes any products that can be described/observed as a non-disposable dish, pot, pan or tray specifically designed to be used for cooking in an oven or underneath a grill. Includes products such as an oven baking tray, grill rack or oven roasting pan. Specifically excludes disposable cookware. Excludes products such as pots and pans used on top of the stove as well as camping cookware. (GPC brick)
10000554	cookware (disposable)	Includes any products that can be described/observed as cookware made from material specifically designed to be used for one, or a small number of occasions during cooking. Includes products such as aluminium trays. Specifically excludes non-disposable bakeware, ovenware and grillware. Excludes products such as disposable food wrap and food bags, disposable cups, plates and cutlery, kitchen towels, china plates and glasses. (GPC brick)
10005675	cookware/bakeware accessories/replacement part	Includes any products that can be described/observed as a replacement part for a non-powered cookware or bakeware product, or an accessory that aids or enhances the use of cookware and bakeware. Includes products such as pan lids, steam baskets, egg rings, pressure cooker valves and gaskets. Excludes products such as replacement parts for electrical cookware and bakeware, replacement of a complete cookware or bakeware product and disposable cookware. (GPC brick)
10002152	cookware/bakeware	Includes any products that can be described/observed as a cookware or bakeware item, where the user of the schema is not able to classify the products in existing bricks within the schema. Excludes all currently classified Kitchen Cookware/Bakeware products as well as camping cookware. Other (GPC brick)
10007239	fondue set (non powered)	Includes all the products which can be described/observed as being a set consisting of a non-electric device, intended to maintain the temperature of a liquid to cook and/or coat food. This set includes the accessories necessary for this use such as burner, spade (pike, lance), etc. These items are typically put on a table to allow individuals to prepare their own food. Specifically excludes Fondues that are powered. (GPC brick)
10007240	fondue set (non powered) - accessories/spare part	Includes all the products which can be described/observed as being accessories or spare parts of a non-electric device, intended to maintain in temperature a liquid to cook or coat food. Excludes appliances of electric cooking, candles warm dish, fuels in frost. (GPC brick)
10002144	hob pots/pans/woks/cocotte	Includes any products that can be described/observed as a non-powered container used on top of the stove for boiling, steaming, frying and other methods of cooking. Products include non-powered saucepans, woks and pressure cookers. Specifically excludes powered pots, pans, woks and steamers. Excludes products such as bakeware, ovenware, grillware, camping cookware and disposable cookware. (GPC brick)
