20002619	if software for handheld/pda	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the software is designed for a handheld/PDA computer device, (GPC attType)
20002621	type of toy computer accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of accessoy used by a toy computer (GPC attType)
20002622	type of heater	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of heater. (GPC attType)
20002623	if with aerator	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is fitted with an aerator. (GPC attType)
20002624	if fold-away	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product folds away. (GPC attType)
20002625	paper/plastic film	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is made of paper or plastic film. (GPC attType)
20002626	if reflective	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has reflective properties. (GPC attType)
20002627	if pre-printed	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is pre-printed with generic information such as years, months, indexes, etc. (GPC attType)
20002628	if cut	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is sold cut or uncut. (GPC attType)
20002629	type of microphone attachment	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify where or how the microphone is attached. (GPC attType)
20002630	if tinted	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is tinted with colour. (GPC attType)
20002631	type of ground cover/landscaping/mulching fabric	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of landscaping fabric used in a garden. (GPC attType)
20002632	if uv resistant	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is resistant against the sun's UV rays. (GPC attType)
20002633	type of decorative (faux) painting equipment	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of equipment used for decorative (faux) painting techniques. (GPC attType)
20002634	type of exterior skirting/underpinning material	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of material used for exterior skirting or underpinning of a building. (GPC attType)
20002635	type of mobile home assembly/set-up equipment	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify equipment used in the assembly and positioning of a mobile home. (GPC attType)
20002636	type of audio visual connection/input	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of audio visual equipment that can be connected to the switch-box (GPC attType)
20002637	type of video receiving/installation accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of accessory used with video receiving and installation products. (GPC attType)
20002638	type of adaptor	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of adaptor. (GPC attType)
20002639	type of battery	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of battery. (GPC attType)
20002640	type of charger	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of charger. (GPC attType)
20002641	if integrated	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the system is installed on the control panel of the car. (GPC attType)
20002643	if solid state disc	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is a solid state disc. (GPC attType)
20002644	type of audio visual bag/case/wallet	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of bag/case/wallet used to store and/or transport audio visual equipment. (GPC attType)
20002645	type of paper guillotine/trimmer	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of paper guillotine or trimmer. (GPC attType)
20002646	type of audio visual labelling system	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of audio visual labelling system. (GPC attType)
20002647	type of communication headphones replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of communication headphone replacement part or accessory. (GPC attType)
20002648	type of analogue/digital converter	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of analogue and/or digital converter. (GPC attType)
20002649	type of card	 (GPC attType)
20002650	type of car audio - replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of car audio replacement part or accessory. (GPC attType)
20002651	built-in/extension cable	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is built-in or attached with an extension cable. (GPC attType)
20002652	type of camera flash accessory	 (GPC attType)
20002653	type of photographic slide - replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of replacement part or accessory used when putting together photographic slides. (GPC attType)
20002654	type of photographic slide storage	 (GPC attType)
20002655	photograph album format	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the format of the photograph album. (GPC attType)
20002656	mounted/unmounted	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the picture is additionally framed using a mount. (GPC attType)
20002657	type of photographic camera filter	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of camera filter. (GPC attType)
20002658	type of computer stand/support	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of computer stand or support. (GPC attType)
20002659	type of audio visual cable	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of audio visual cable. (GPC attType)
20002660	type of telecommunication cable	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of telecommunication cable. (GPC attType)
20002661	type of satellite installation cable	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of satellite installation cable. (GPC attType)
20002662	type of satellite reception accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of accessory used to improve satellite reception. (GPC attType)
20002663	type of car video/navigation - replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of car video navigation replacement part or accessory. (GPC attType)
20002665	if seals leak	Indicates with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify if the A/C refrigerant seals leaks. (GPC attType)
20002666	if cleans automotive a/c system	Indicates with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify if the A/C refrigerant also has cleaning properties (GPC attType)
20002667	type of replacement refrigerant	Indicates with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify the type of replacement A/C refrigerant. (GPC attType)
20002668	brand specific/universal	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is designed for a specific brand or can be used universally across all products. (GPC attType)
20002669	type of console accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of console accessory. (GPC attType)
20002670	if usb connection	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify if the product is equipped with a USB connection. (GPC attType)
20002672	application of headset	Indicates with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify how the headset is used. (GPC attType)
20002673	refrigeration state	The preservation state or extent to which heat is removed to preserve product quality. (GPC attType)
20002675	primary additive	The primary non-meat ingredient added to the product. (GPC attType)
20002676	level of cooking	The extent to which heat is used to preserve product quality and maintain wholesomeness. (GPC attType)
20002677	non-thermal preservation	Treatments other than those involving heat or refrigeration to preserve product quality and maintain wholesomeness. (GPC attType)
20002678	mechanical processing	Treatments, other than those involving heat, to tenderize the product, separate meat from non-meat, or alter the product size and appearance. (GPC attType)
20002680	beef cut	The portion of the animal present in the product and the product's customary presentation as defined by a United Nations product identity standard or other recognized, public domain standards if no standard has yet been established for that product by the United Nations. (GPC attType)
20002681	chicken cut	The portion of the animal present in the product and the product's customary presentation as defined by a United Nations product identity standard or other recognized, public domain standards if no standard has yet been established for that product by the United Nations. (GPC attType)
20002682	goat cut	The portion of the animal present in the product and the product's customary presentation as defined by a United Nations product identity standard or other recognized, public domain standards if no standard has yet been established for that product by the United Nations. (GPC attType)
20002683	lamb/mutton cut	The portion of the animal present in the product and the product's customary presentation as defined by a United Nations product identity standard or other recognized, public domain standards if no standard has yet been established for that product by the United Nations. (GPC attType)
20002685	llama/alpaca cut	 (GPC attType)
20002686	porcine cut	The portion of the animal present in the product and the product's customary presentation as defined by a United Nations product identity standard or other recognized, public domain standards if no standard has yet been established for that product by the United Nations. (GPC attType)
20002687	turkey cut	The portion of the animal present in the product and the product's customary presentation as defined by a United Nations product identity standard or other recognized, public domain standards if no standard has yet been established for that product by the United Nations. (GPC attType)
20002688	anatomical form	Describes the meat product in terms of whether it is the whole animal or part of the animal which has been cut such as the muscle, bone, organ, or fat. (GPC attType)
20002689	meat shape	Describes the presentation of the meat and the way it has been cut such as diced, sliced, rolled or shredded and shaped into patties, loafs, nuggets or meatballs. (GPC attType)
20002690	meat quality standard	The generic designation of the product's compliance with standard quality levels established by a certifying agency known to the buyer and seller. (GPC attType)
20002691	type of table game (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered table game. (GPC attType)
20002692	type of awning installation	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of awning installation. (GPC attType)
20002693	type of watch mechanism	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of watch mechanism. (GPC attType)
20002694	type of coating	 (GPC attType)
20002695	if with surround sound	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is equipped with surround sound. (GPC attType)
20002696	if with hdd (hard disc drive)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has HDD. (GPC attType)
20002697	player/changer	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is a player or changer or both. (GPC attType)
20002698	size/width	Indicates with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify the size of the product in terms of width. (GPC attType)
20002699	if provider ware	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify if the product is branded by the mobile network operator. (GPC attType)
20002700	if with prepaid packet	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is supplied with a pre configured package including a linked prepaid card. (GPC attType)
20002701	paper size	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the standard size of the paper according to ISO 216. (GPC attType)
20002705	if indoor aerial	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the aerial is designed for indoor use. (GPC attType)
20002706	if tv/movie sery	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is a compilation of TV or Movie series. (GPC attType)
20002707	type of food/beverage preparation appliances replacement parts/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of food/beverage preparation appliances replacement parts/accessories. (GPC attType)
20002708	reading/recording specification	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the reading/recording specification. (GPC attType)
20002709	if 8cm dvd-r for video camera	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the recordable DVD is 8cm in size, in other words has a diameter of 8 cm used in video cameras. (GPC attType)
20002710	if multimedia	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product uses a combination of text, audio, still images, animation, and video. (GPC attType)
20002711	type of sausage	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of sausage. (GPC attType)
20002712	if sliced	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is sliced. (GPC attType)
20002713	if internet radio	 (GPC attType)
20002714	if micro	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is micro. (GPC attType)
20002715	if with network connection	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has network connection. (GPC attType)
20002716	type of transmission	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of transmission. (GPC attType)
20002717	if removable lid	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a lid that can be removed. (GPC attType)
20002718	if with drop gate	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a drop gate. (GPC attType)
20002719	type of frame/pallet converter	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of frame/pallet converter. (GPC attType)
20002720	if foldable/collapsible	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is foldable/collapsible. (GPC attType)
20002721	number of pick-up way	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the number of ways the product can be lifted. (GPC attType)
20002722	iso rating	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the ISO rating. (GPC attType)
20002723	type of pallet	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of pallet. (GPC attType)
20002724	type of lip	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the lifting device or lip (tab) that extends beyond one or more of the sides of the slip sheet. (GPC attType)
20002725	if with collapsible side	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has collapsible sides. (GPC attType)
20002726	number of handhold	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the number of handholds on the product. (GPC attType)
20002727	if partitioned	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify if the product is partitioned. (GPC attType)
20002729	type of unit load device (uld)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the unit load device. (GPC attType)
20002730	type of container	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of container. (GPC attType)
20002731	if caged	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the container is in a cage. (GPC attType)
20002732	type of pipe flange	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of pipe flange. (GPC attType)
20002733	raised/flat	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is raised from the surface or flat. (GPC attType)
20002734	type of stud finder	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of stud finder. (GPC attType)
20002735	edge finder/centre finder	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is an edge finder or a centre finder. (GPC attType)
20002737	quality (unece standard)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the quality classification or category according to Codex Alimentarius or UNECE standards. UNCLASSIFIED applies to fruits that are not yet packed (e.g. delivery of a grower to a pack house) or not qualified to be sold as fresh fruits in the target market since they do not meet the specifications required by legislation. (GPC attType)
20002739	growing method	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the presence of an industry recognized "Organic" or "Transitional" certification upon the product labelling or packaging. (GPC attType)
20002740	colour of flesh of citrus fruit	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of citrus fruits according to Codex Alimentarius or UNECE standards , for products which are distinct by the colour of the flesh. (GPC attType)
20002746	time of harvest of lemon	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the when the lemon is harvested. (GPC attType)
20002748	diameter of cigarette	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to indicate the diameter of the cigarette. (GPC attType)
20002749	nicotine delivery	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to indicate the nicotine delivery from the tobacco product. (GPC attType)
20002750	if sterile	 (GPC attType)
20002751	if powdered	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is powdered. (GPC attType)
20002754	if extruded	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify whether or not the crisp is made from extruded fruits or vegetables. (GPC attType)
20002759	type of cucumber	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify a particular type or variety cucumber. (GPC attType)
20002764	type of french/wax bean	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify a particular type or variety french or wax bean. (GPC attType)
20002770	type of potato	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify a particular type or variety potato. (GPC attType)
20002771	type of bottle closure	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify the type of closure of the wine bottle. (GPC attType)
20002772	colour of tomato	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of the Tomatoes. (GPC attType)
20002773	if on truss	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the Tomatoes are on trusses. (GPC attType)
20002774	indication of seeds of clementine	Indicates, with reference to the product branding, labelling or packaging, indicates the presence of seeds of Clementines. (GPC attType)
20002775	variety of mango	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the variety of Mango for which product is sold. (GPC attType)
20002776	colour of sweetcorn	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of Sweetcorn which is sold. (GPC attType)
20002777	colour of pepper	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of the Pepper. (GPC attType)
20002778	skin texture (melon)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the skin texture of the Melon. (GPC attType)
20002779	if netted skin (melon)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the Melon has a netted skin. (GPC attType)
20002780	colour of flesh of melon	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify colour of flesh of the Melon. (GPC attType)
20002782	colour of melon (skin)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the skin colour of the Melon. (GPC attType)
20002784	colour of aubergine	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of the Aubergine. (GPC attType)
20002785	shape of aubergine	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the shape of the Aubergine. (GPC attType)
20002786	colour of courgette	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of the Courgette. (GPC attType)
20002787	variety of basil	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the variety of Basil. (GPC attType)
20002788	if potted	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the herb is sold in pot or cut. (GPC attType)
20002789	colour of herbs/leave	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of the herbs or the leaves. (GPC attType)
20002790	if chives with flower	 (GPC attType)
20002791	colour of garlic	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of Garlic. (GPC attType)
20002792	colour of onion	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of Onions. (GPC attType)
20002793	if ripened	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify if the Banana is in a ripening stage. (GPC attType)
20002794	apple variety	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the Apple variety. (GPC attType)
20002795	pears variety	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the Pear variety. (GPC attType)
20002796	colour of table grape	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify the specific clour of the table grapes. (GPC attType)
20002797	if seedless	Indicates, with reference to the product branding, labeling or packaging, the descriptive term that is used by the manufacturer to identify if the produce is seedless. (GPC attType)
20002798	colour of raspberry	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify a particular colour of the raspberry. (GPC attType)
20002799	colour of red currant	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify a particular colour of the red Currants. (GPC attType)
20002800	colour of goosberry	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify a particular colour of the goosberries. (GPC attType)
20002801	colour of flesh peach/nectarine	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify coulour of flesh of the Peach or Nectarine. (GPC attType)
20002802	colour of flesh of watermelon	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify coulour of flesh of the Watermelon. (GPC attType)
20002803	if mini	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer fruits/vegetables to indicates whether or not the produce is a Mini or Baby product. Miniature product means a variety or cultivar of vegetable, obtained by plant breeding and/or special cultivation techniques, excluding specimens of non-miniature varieties which have not fully developed or are of inadequate size. (GPC attType)
20002804	colour of cauliflower	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour of the Cauliflower. (GPC attType)
20002805	degree of dryness of garlic	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the level of dryness of Garlic. (GPC attType)
20002806	leaf variant of herb	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the leaf variant of the herb. (GPC attType)
20002807	egg processor treatment process	Indicates, with reference to the product branding, labeling or packaging, the descriptive term that is used by the product manufacturer to describe the type of manufacturers treatment process the product has undergone. (GPC attType)
20002808	type of fowl	Indicates, with reference to the product branding, labeling or packaging, the descriptive term that is used by the product manufacturer to identify the kind of bird that is the source of the product. (GPC attType)
20002809	egg product pasteurisation	Indicates whether the egg product has been heat treated to kill appropriate pathogens, and if so whether naturally occurring egg enzymes have been modified. (GPC attType)
20002810	egg product refrigeration state	The extent to which heat is removed to preserve the product quality of egg products (the content of eggs that have been removed from the shell). (GPC attType)
20002812	primary additive (egg)	The primary non-meat ingredient added to the egg. (GPC attType)
20002813	shell color	Indicates, with reference to the product branding, labeling or packaging the descriptive term that is used by the product manufacturer to identify a the color of the in-shell eggs. (GPC attType)
20002814	shell egg size	Indicates, with reference to the product branding, labeling or packaging the descriptive term that is used by the product manufacturer to identify a the size of the in-shell eggs. (GPC attType)
20002815	in shell egg refrigeration state	The extent to which heat is removed to preserve the product quality of shell eggs. (GPC attType)
20002816	in shell pasteurisation	Indicates, with reference to the product branding, labeling or packaging, the descriptive term that is used by the product manufacturer to describe the type of manufacturers treatment/cooking process the product has undergone. (GPC attType)
20002817	egg quality standard	 (GPC attType)
20002818	shell egg cooking process	Indicates, with reference to the product branding, labeling or packaging, the descriptive term that is used by the product manufacturer to describe the type of manufacturers cooking process the product has undergone. (GPC attType)
20002819	liquid egg cooking process	 (GPC attType)
20002820	type of extract/seasonings/flavour enhancer	 (GPC attType)
20002821	product dispensed	Indicates type of product dispensed by the dispenser e.g. napkins (GPC attType)
20002822	manual or sensor	 (GPC attType)
20002823	volume capacity	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the volume capacity of the product. (GPC attType)
20002824	type of application	 (GPC attType)
20002825	lettering	The style or form of lettering or wording which is used present with the product. This lettering can be attached to the sign to provide information to readers of the sign. (GPC attType)
20002826	type of sign - replacement part/accessory	Indicates the component or part of a sign this product replaces. (GPC attType)
20002827	retractable system	 (GPC attType)
20002828	food treatment type	 (GPC attType)
20002829	sweetness of still wine	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify a specific level of sweetness of still wine. (GPC attType)
20002830	sex toy/aid type	 (GPC attType)
20002832	intended use	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to differentiate between strength and intented used of vitamins, minerals and combination. (GPC attType)
20002833	colour of beech mushroom	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer fruits/vegetables to identify the Colour of Beech Mushrooms. (GPC attType)
20002834	variety of chantharelle	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer to identify the variety of Cantharelles. (GPC attType)
20002835	type of cultivated mushroom	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer for the variety or commercial type of Common Mushrooms. (GPC attType)
20002836	colour of oyster mushroom	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the colour of Oyster Mushrooms. (GPC attType)
20002837	variety of wild fresh mushroom	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the variety of Wild Fresh Mushrooms, although sometimes these may be cultivated. (GPC attType)
20002838	type of endive	 (GPC attType)
20002839	colour of lettuce	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the colour of Lettuce. (GPC attType)
20002841	size of romaine	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer fruits/vegetables to identify the size of the Romaine product. (GPC attType)
20002842	type of multileaf lettuce	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer fruits/vegetables to identify the commercial type of multileaf Lettuce. (GPC attType)
20002843	type of spinach	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the type of Spinach. (GPC attType)
20002844	colour of asparagu	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to differentiate the colour of Asparagus. (GPC attType)
20002845	chemical post-harvest-treatment of citrus fruit	Indicates, with reference to the product branding, labelling or packaging whether or not the product has had a chemical post-harvest treatment applied. (GPC attType)
20002846	variety of orange	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the commercial variety group of oranges. (GPC attType)
20002847	commercial type of orange	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the commercial category of oranges. (GPC attType)
20002848	rim diameter inch	Indicates, with reference to the product branding, labelling or packaging, the measurement that is used by the product manufacturer to identify the rim diameter (GPC attType)
20002849	cooking type of potato	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the manufacturer that specifies the cooking characteristics of potatoes . For culinary purposes, varieties are often described in terms of their waxiness. (GPC attType)
20002850	preparation state	Indicates, with reference to the product branding, labelling or packaging the descriptive term that is used by the product manufacturer to identify the preparation state of the product. (GPC attType)
20002851	is 3d	 (GPC attType)
20002852	type of built in camera	 (GPC attType)
20002853	type of tablet/e-book reader computer	 (GPC attType)
20002854	animal alternative type	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the species of the product. (GPC attType)
20002855	first mixed meat kind	Indicates for mixed species meat products which kind of meat is the first largest component of the product by percentage of composition, or in products where different kinds of meat are used in equal proportions, which kind of meat is present in a percentage at least not lower than any other kinds of meat . (GPC attType)
20002856	second mixed meat kind	Indicates for mixed species meat products which kind of meat is the second largest component of the product by percentage of composition, or in products where different kinds of meat are used in equal proportions, which kind of meat is present in a percentage at least not lower than any other kind of meat . (GPC attType)
